sentence_id,token,label
1604,planını,O
1604,uygulamaya,O
1604,koyarlar,O
1604,.,O
1605,Giresunspor,B-ORG
1605,",",O
1605,komşu,O
1605,takım,O
1605,Orduspor,B-ORG
1605,ile,O
1605,geçmişten,O
1605,gelen,O
1605,ezeli,O
1605,rekabet,O
1605,içindedir,O
1605,.,O
1606,1902'den,B-DATE
1606,beri,O
1606,aralarında,O
1606,oynadıkları,O
1606,maçlarda,O
1606,Norwich,B-ORG
1606,kez,O
1606,kazanmıştır,O
1606,.,O
1606,:,O
1606,13,B-DATE
1606,Temmuz,I-DATE
1606,2012,I-DATE
1606,itibariyle,O
1606,.,O
1607,Bu,O
1607,sırada,O
1607,M.,B-PERSON
1607,Kemal,I-PERSON
1607,Paşa,I-PERSON
1607,savunmanın,O
1607,gereksizliğini,O
1607,derhal,O
1607,anlamıştı,O
1607,.,O
1608,Samara,B-ORG
1608,de,I-ORG
1608,Samara,I-ORG
1608,Devlet,I-ORG
1608,Üniversitesi,I-ORG
1608,",",O
1608,Hukuk,O
1608,",",O
1608,Sosyoloji,O
1608,",",O
1608,ve,O
1608,İngilizce,O
1608,Filoloji,O
1608,rekabetçi,O
1608,programları,O
1608,ile,O
1608,prestijli,O
1608,yüksek,O
1608,öğrenim,O
1608,kurumunun,O
1608,anavatanıdır,O
1608,.,O
1609,eljko,B-PERSON
1609,Ranatovi,I-PERSON
1609,",",O
1609,Arkan,B-PERSON
1609,kod,O
1609,adlı,O
1609,milis,O
1609,gücü,O
1609,örgütleyen,O
1609,ve,O
1609,önde,O
1609,gelen,O
1609,dikkate,O
1609,değer,O
1609,paramiliter,O
1609,liderdi,O
1609,.,O
1610,:,O
1610,2009,B-DATE
1610,aralık,I-DATE
1610,ayında,I-DATE
1610,A&E,B-ORG
1610,Network,I-ORG
1610,tarafından,O
1610,TV,O
1610,de,O
1610,gösterilmiştir,O
1610,",",O
1610,Michael'ın,B-PERSON
1610,ani,O
1610,ölümü,O
1610,üzerinden,O
1610,proje,O
1610,Haziran,B-DATE
1610,ayında,I-DATE
1610,ortada,O
1610,kalmıştı,O
1610,fakat,O
1610,tekrar,O
1610,düzenlendi,O
1610,",",O
1610,bu,O
1610,olaylar,O
1610,(,O
1610,eski,O
1610,müzik,O
1610,videoları,O
1610,hariç,O
1610,),O
1610,TV,O
1610,de,O
1610,Reality,O
1610,show,O
1610,olarak,O
1610,yayınlandı,O
1610,.,O
1611,William,B-PERSON
1611,Chester,I-PERSON
1611,Minor,I-PERSON
1611,ya,O
1611,da,O
1611,bilinen,O
1611,adıyla,O
1611,W.,B-PERSON
1611,C.,I-PERSON
1611,Minor,I-PERSON
1611,(,O
1611,d.1834,O
1611,ö.,O
1611,26,B-DATE
1611,Mart,I-DATE
1611,1920,I-DATE
1611,),O
1611,ordusunda,O
1611,cerrahlık,O
1611,yapmış,O
1611,ve,O
1611,için,O
1611,büyük,O
1611,katkılarda,O
1611,bulunan,O
1611,kişidir,O
1611,.,O
1612,Bu,O
1612,albümde,O
1612,Fairport,B-PERSON
1612,Conventiona,I-PERSON
1612,ek,O
1612,olarak,O
1612,The,B-PERSON
1612,Velvet,I-PERSON
1612,Undergrounddan,I-PERSON
1612,John,B-PERSON
1612,Cale,I-PERSON
1612,de,I-PERSON
1612,Nicke,I-PERSON
1612,eşlik,O
1612,ediyordu,O
1612,.,O
1613,",",O
1613,(,O
1613,),O
1613,tarafından,O
1613,16.,B-DATE
1613,yüzyılın,I-DATE
1613,başında,I-DATE
1613,kurulur,O
1613,.,O
1614,Filmin,O
1614,DVD,O
1614,ve,O
1614,Blu,O
1614,ray,O
1614,sürümleri,O
1614,15,B-DATE
1614,Haziran,I-DATE
1614,2008'de,I-DATE
1614,piyasaya,O
1614,sürülmüştür,O
1614,.,O
1615,Kralın,O
1615,1038,B-DATE
1615,yılındaki,I-DATE
1615,ölümünden,O
1615,sonra,O
1615,kız,O
1615,kardeşi,O
1615,üzerinden,O
1615,yeğeni,O
1615,Peter,B-PERSON
1615,Urseolo,I-PERSON
1615,tahta,O
1615,geçer,O
1615,.,O
1616,şiirlerinin,O
1616,yapıtlarındaki,O
1616,tutku,O
1616,ve,O
1616,duygulardan,O
1616,yoksun,O
1616,olmasına,O
1616,karşın,O
1616,Ibarbourou,B-PERSON
1616,",",O
1616,bugün,O
1616,de,O
1616,en,O
1616,sevilen,O
1616,şairleri,O
1616,arasında,O
1616,yer,O
1616,alır,O
1616,.,O
1617,adlı,O
1617,romanında,O
1617,",",O
1617,ana,O
1617,karakteri,O
1617,Tintomara,B-PERSON
1617,",",O
1617,ne,O
1617,erkek,O
1617,ne,O
1617,de,O
1617,kadındır,O
1617,ve,O
1617,hem,O
1617,erkek,O
1617,hem,O
1617,de,O
1617,kadınlara,O
1617,aşık,O
1617,olur,O
1617,.,O
1618,Sürekli,O
1618,pizza,O
1618,ve,O
1618,hamburger,O
1618,yeme,O
1618,alışkanlığından,O
1618,türlü,O
1618,vazgeçemeyen,O
1618,Uribe,O
1618,2001,B-DATE
1618,yılında,I-DATE
1618,kadar,O
1618,ulaşmıştır,O
1618,.,O
1619,3,B-DATE
1619,Şubat,I-DATE
1619,2010,I-DATE
1619,tarihinde,O
1619,Galatasaray,B-ORG
1619,ile,O
1619,2009,B-DATE
1619,2010,I-DATE
1619,sezonu,I-DATE
1619,sonuna,O
1619,kadar,O
1619,Altay'da,B-ORG
1619,forma,O
1619,giymeye,O
1619,devam,O
1619,etmek,O
1619,üzere,O
1619,3,B-DATE
1619,yıllık,I-DATE
1619,sözleşme,O
1619,imzalayarak,O
1619,Altay'dan,B-ORG
1619,Galatasaray'a,B-ORG
1619,transfer,O
1619,olmuştur,O
1619,.,O
1620,Disturbed,B-PERSON
1620,bir,O
1620,heavy,O
1620,metal/nu,O
1620,metal,O
1620,grubudur,O
1620,.,O
1620,=,O
1620,Grubunun,O
1620,tarihi,O
1620,=Grup,O
1620,önceleri,O
1620,Brawl,B-PERSON
1620,ismiyle,O
1620,vokallerde,O
1620,Erich,B-PERSON
1620,Awalt,I-PERSON
1620,",",O
1620,gitarda,O
1620,Dan,B-PERSON
1620,Donegan,I-PERSON
1620,",",O
1620,bateride,O
1620,Mike,B-PERSON
1620,Wengren,I-PERSON
1620,ve,O
1620,bas,O
1620,gitarda,O
1620,Steve,B-PERSON
1620,"""",I-PERSON
1620,Fuzz,I-PERSON
1620,"""",I-PERSON
1620,Kmak,I-PERSON
1620,olmak,O
1620,üzere,O
1620,kurulmuştur,O
1620,.,O
1621,1890'da,B-DATE
1621,Münih,B-ORG
1621,Üniversitesi'nde,I-ORG
1621,teorik,O
1621,fizik,O
1621,kürsüsüne,O
1621,başkan,O
1621,olarak,O
1621,atandı,O
1621,.,O
1622,II.,B-PERSON
1622,Oscar,I-PERSON
1622,tam,O
1622,adı,O
1622,Oscar,B-PERSON
1622,Frederik,I-PERSON
1622,",",O
1622,ve,O
1622,.,O
1623,ve,O
1623,arasında,O
1623,yönü,O
1623,yakınlarında,O
1623,185,B-DATE
1623,yılında,I-DATE
1623,ortaya,O
1623,çıkan,O
1623,bir,O
1623,süpernova,O
1623,.,O
1624,sırasında,O
1624,Nick,B-PERSON
1624,Fury'le,I-PERSON
1624,anlaşır,O
1624,ve,O
1624,Skrull'lara,B-PERSON
1624,teslim,O
1624,olur,O
1624,.,O
1625,",",O
1625,Reflections,B-ORG
1625,Interactive,I-ORG
1625,tarafından,O
1625,tasarlanan,O
1625,",",O
1625,GT,B-ORG
1625,Interactive,I-ORG
1625,tarafından,O
1625,dağıtılan,O
1625,serisinin,O
1625,oyunudur,O
1625,.,O
1626,Yüksek,O
1626,sesle,O
1626,bağırılması,O
1626,",",O
1626,sık,O
1626,sık,O
1626,azarlanması,O
1626,veya,O
1626,şiddet,O
1626,gösterilmesi,O
1626,uygun,O
1626,davranışlar,O
1626,değildir,O
1626,",",O
1626,hassas,O
1626,yapılı,O
1626,Bolognese,B-PERSON
1626,küsebilir,O
1626,ve,O
1626,içine,O
1626,kapanabilir,O
1626,.,O
1627,Douglas,B-PERSON
1627,A,I-PERSON
1627,26,I-PERSON
1627,Invader,I-PERSON
1627,",",O
1627,(,O
1627,İstilacı,O
1627,),O
1627,(,O
1627,1948,B-DATE
1627,1965,I-DATE
1627,yılları,I-DATE
1627,arasında,O
1627,B,O
1627,26,O
1627,),O
1627,",",O
1627,Douglas,B-ORG
1627,Airfact,I-ORG
1627,Co,I-ORG
1627,.,I-ORG
1627,firması,O
1627,tarafından,O
1627,yapılan,O
1627,çift,O
1627,motorlu,O
1627,hafif,O
1627,bombardıman,O
1627,uçağıdır,O
1627,.,O
1628,Ertesi,B-DATE
1628,yıl,I-DATE
1628,konservatuvarda,O
1628,gösterdiği,O
1628,yüksek,O
1628,liyakat,O
1628,dolayısıyla,O
1628,"""",O
1628,"""",O
1628,olarak,O
1628,görevlendirildi,O
1628,.,O
1629,Sezon,O
1629,boyunca,O
1629,Ziya,B-PERSON
1629,Doğan,I-PERSON
1629,ile,O
1629,başlayan,O
1629,ve,O
1629,Ersun,B-PERSON
1629,Yanal,I-PERSON
1629,ile,O
1629,devam,O
1629,eden,O
1629,takımda,O
1629,vazgeçilmez,O
1629,olan,O
1629,Balcı,B-PERSON
1629,",",O
1629,hafta,O
1629,oynanan,O
1629,MKE,B-ORG
1629,Ankaragücü,I-ORG
1629,ile,O
1629,oynanan,O
1629,maçta,O
1629,Umut,B-PERSON
1629,Bulut'un,I-PERSON
1629,golünün,O
1629,pasını,O
1629,vererek,O
1629,asistini,O
1629,yaptı,O
1629,.,O
1630,Madonna,B-PERSON
1630,bu,O
1630,tarzı,O
1630,ilham,O
1630,kaynakları,O
1630,olan,O
1630,Boy,B-PERSON
1630,George,I-PERSON
1630,",",O
1630,Cyndi,B-PERSON
1630,Lauper,I-PERSON
1630,ve,O
1630,David,B-PERSON
1630,Bowie,I-PERSON
1630,gibi,O
1630,sanatçıların,O
1630,tarzlarının,O
1630,karışımından,O
1630,oluşturmuştur,O
1630,.,O
1631,1856'da,B-DATE
1631,yönetimden,O
1631,uzaklaştırdığı,O
1631,Ayodha,B-PERSON
1631,sülalesiyle,O
1631,anne,O
1631,tarafından,O
1631,akraba,O
1631,olan,O
1631,Baht,B-PERSON
1631,Han,I-PERSON
1631,",",O
1631,birkaç,O
1631,yıl,O
1631,önce,O
1631,Kumpanyası'nın,O
1631,birliklerinde,O
1631,topçu,O
1631,bataryası,O
1631,komutanlığı,O
1631,yaptı,O
1631,.,O
1632,Juhasz,B-PERSON
1632,",",O
1632,Brown,B-ORG
1632,Üniversitesi,I-ORG
1632,ve,O
1632,Georgetown,B-ORG
1632,Üniversitesi'nde,I-ORG
1632,Kamu,O
1632,Politikası,O
1632,eğitimi,O
1632,gördü,O
1632,.,O
1633,Nebogatov,B-PERSON
1633,komutasındaki,O
1633,savaş,O
1633,gemisi,O
1633,ise,O
1633,teslim,O
1633,olacaktır,O
1633,;,O
1633,Oryol,B-PERSON
1633,",",O
1633,I.,B-PERSON
1633,Nikolay,I-PERSON
1633,",",O
1633,Graf,B-PERSON
1633,Apraxin,I-PERSON
1633,ve,O
1633,Seyavin,B-PERSON
1633,.,O
1634,maçında,O
1634,ile,O
1634,karşılaşan,O
1634,",",O
1634,Charisteas,B-PERSON
1634,ile,O
1634,gelen,O
1634,golle,O
1634,yenik,O
1634,duruma,O
1634,düştü,O
1634,.,O
1634,dakikada,O
1634,de,B-PERSON
1634,la,I-PERSON
1634,Red,I-PERSON
1634,ile,O
1634,beraberliği,O
1634,yakalayan,O
1634,",",O
1634,dakikada,O
1634,Güiza,B-PERSON
1634,ile,O
1634,galibiyet,O
1634,golünü,O
1634,attı,O
1634,ve,O
1634,puanla,O
1634,grubu,O
1634,tamamladı,O
1634,.,O
1635,1680,B-DATE
1635,yılında,I-DATE
1635,kurulan,O
1635,ile,O
1635,birlikte,O
1635,dağınık,O
1635,krallıklara,O
1635,son,O
1635,verilmiş,O
1635,",",O
1635,tüm,O
1635,hakimiyeti,O
1635,altına,O
1635,alarak,O
1635,birleştirmiş,O
1635,",",O
1635,bu,O
1635,dönemden,O
1635,sonra,O
1635,da,O
1635,ile,O
1635,sık,O
1635,sık,O
1635,karşı,O
1635,karşıya,O
1635,gelmiştir,O
1635,.,O
1636,",",O
1636,",",O
1636,",",O
1636,gibi,O
1636,şehirlerde,O
1636,Calvin,B-ORG
1636,Klein,I-ORG
1636,",",O
1636,American,B-ORG
1636,Eagle,I-ORG
1636,Outfitters,I-ORG
1636,",",O
1636,Dolce,B-ORG
1636,&,I-ORG
1636,Gabbana,I-ORG
1636,",",O
1636,Gucci,B-ORG
1636,",",O
1636,Versace,B-ORG
1636,ve,O
1636,Guess,B-ORG
1636,gibi,O
1636,markaların,O
1636,modelliğini,O
1636,yapmıştır,O
1636,.,O
1637,Lenny,B-PERSON
1637,Wilkens,I-PERSON
1637,",",O
1637,6,B-DATE
1637,Ocak,I-DATE
1637,1995'deki,I-DATE
1637,Washington,B-ORG
1637,Bullets,I-ORG
1637,galibiyeti,O
1637,ile,O
1637,",",O
1637,Red,B-ORG
1637,Auerbach'e,I-ORG
1637,ait,O
1637,ligdeki,O
1637,en,O
1637,çok,O
1637,galibiyeti,O
1637,olan,O
1637,koç,O
1637,ünvanının,O
1637,sahibi,O
1637,oldu,O
1637,.,O
1638,1871,B-DATE
1638,ve,I-DATE
1638,1873,I-DATE
1638,yıllarında,I-DATE
1638,Heidelberg,B-ORG
1638,Üniversitesinde,I-ORG
1638,Robert,B-PERSON
1638,Bunsen,I-PERSON
1638,ve,O
1638,Gustav,B-PERSON
1638,Kirchhoff'la,I-PERSON
1638,çalıştı,O
1638,.,O
1639,Ancak,O
1639,",",O
1639,on,B-DATE
1639,sene,I-DATE
1639,kadar,O
1639,süren,O
1639,mutlu,O
1639,bir,O
1639,evlilikten,O
1639,sonra,O
1639,Helen,B-PERSON
1639,",",O
1639,Paris,B-PERSON
1639,ile,O
1639,kaçar,O
1639,.,O
1640,Akın,B-PERSON
1640,Birdal,I-PERSON
1640,(,O
1640,d.,O
1640,2,B-DATE
1640,Ocak,I-DATE
1640,1948,I-DATE
1640,",",O
1640,),O
1640,.,O
1641,1998,B-DATE
1641,yılında,I-DATE
1641,modellik,O
1641,endüstrisinden,O
1641,çıkan,O
1641,Buck,B-PERSON
1641,",",O
1641,rock,O
1641,müzik,O
1641,grubunda,O
1641,bir,O
1641,müzisyen,O
1641,ve,O
1641,bir,O
1641,anne,O
1641,olarak,O
1641,hayatına,O
1641,devam,O
1641,etti,O
1641,.,O
1642,1869,B-DATE
1642,yılında,I-DATE
1642,",",O
1642,nüfusu,O
1642,.,O
1642,1910,B-DATE
1642,yılında,I-DATE
1642,",",O
1642,nüfûsu,O
1642,..,O
1642,31,B-DATE
1642,Aralık,I-DATE
1642,2005,I-DATE
1642,tarihinde,O
1642,",",O
1642,şehir,O
1642,nüfusu,O
1642,.,O
1642,31,B-DATE
1642,Mart,I-DATE
1642,2008,I-DATE
1642,tarihinde,O
1642,",",O
1642,kent,O
1642,nüfusu,O
1642,.,O
1642,nispeten,O
1642,",",O
1642,şehrinde,O
1642,çok,O
1642,ecnebî,O
1642,",",O
1642,örneğin,O
1642,",",O
1642,ikamet,O
1642,ederler,O
1642,.,O
1643,Uşak,B-ORG
1643,Sportif,I-ORG
1643,ya,O
1643,da,O
1643,Uşak,B-ORG
1643,Üniversitesi,I-ORG
1643,Belediyespor,I-ORG
1643,2006,B-DATE
1643,yılında,I-DATE
1643,kurulmuş,O
1643,profesyonel,O
1643,basketbol,O
1643,takımıdır,O
1643,.,O
1644,sürümünü,O
1644,ise,O
1644,Beenox,B-ORG
1644,geliştirdi,O
1644,.,O
1645,1967'de,B-DATE
1645,içinde,O
1645,bulunduğu,O
1645,grubun,O
1645,adı,O
1645,"""",O
1645,Eric,B-PERSON
1645,Burdon,I-PERSON
1645,&,I-PERSON
1645,The,I-PERSON
1645,Animals,I-PERSON
1645,"""",O
1645,olarak,O
1645,değiştirildi,O
1645,.,O
1646,ve,O
1646,Evrenos,B-PERSON
1646,ve,O
1646,oğulları,O
1646,",",O
1646,ve,O
1646,Gazi,B-PERSON
1646,Turhan,I-PERSON
1646,Bey,O
1646,ve,O
1646,oğulları,O
1646,",",O
1646,Gazi,B-PERSON
1646,Mihal,I-PERSON
1646,Bey,O
1646,ve,O
1646,oğulları,O
1646,",",O
1646,ve,O
1646,çevresinde,O
1646,Malkoçoğlu,B-PERSON
1646,ailesi,O
1646,gibi,O
1646,akıncı,O
1646,aileleri,O
1646,babadan,O
1646,oğula,O
1646,akıncılığı,O
1646,sürdürmüşlerdir,O
1646,.,O
1647,1974,B-DATE
1647,yılında,I-DATE
1647,grup,O
1647,İngiltere,B-ORG
1647,Ulusal,I-ORG
1647,Tiyatrosunda,I-ORG
1647,",",O
1647,Sir,B-PERSON
1647,Peter,I-PERSON
1647,Hall,I-PERSON
1647,yönetiminde,O
1647,sahnelenecek,O
1647,olan,O
1647,",",O
1647,Shakespeare'in,B-PERSON
1647,adlı,O
1647,eserinin,O
1647,müziklerini,O
1647,yapmaya,O
1647,karar,O
1647,verdi,O
1647,.,O
1648,Avrupa,B-ORG
1648,Birliği,I-ORG
1648,verilerine,O
1648,göre,O
1648,üye,O
1648,ülkedeki,O
1648,insan,O
1648,(,O
1648,),O
1648,konuşmakta,O
1648,ve,O
1648,bunun,O
1648,(,O
1648,),O
1648,anadili,O
1648,",",O
1648,(,O
1648,),O
1648,ise,O
1648,dili,O
1648,olarak,O
1648,konuşmaktadır,O
1648,.,O
1649,1989'da,B-DATE
1649,Atlantic,B-ORG
1649,Records,I-ORG
1649,ile,O
1649,anlaşan,O
1649,sanatçı,O
1649,albümü,O
1649,"""",O
1649,"""",O
1649,ı,O
1649,satışa,O
1649,sunmuştur,O
1649,.,O
1650,Ardından,O
1650,Nowitztki'li,B-PERSON
1650,turnuvayı,O
1650,sırada,O
1650,bitirmiş,O
1650,Nowitzki,B-PERSON
1650,de,O
1650,turnuva,O
1650,hakında,O
1650,"""",O
1650,Büyük,O
1650,bir,O
1650,şans,O
1650,.,O
1651,kurşun,O
1651,kalem,O
1651,ve,O
1651,silgi,O
1651,patenti,O
1651,30,B-DATE
1651,Mart,I-DATE
1651,1858'de,I-DATE
1651,Hymen,B-PERSON
1651,Lipman,I-PERSON
1651,tarafından,O
1651,alınmıştır,O
1651,.,O
1652,Sonradan,O
1652,ortaya,O
1652,çıkar,O
1652,ki,O
1652,;,O
1652,Ichigo,B-PERSON
1652,",",O
1652,saç,O
1652,rengi,O
1652,ve,O
1652,tavırları,O
1652,nedeniyle,O
1652,çıkan,O
1652,kavgalar,O
1652,yüzünden,O
1652,çoğu,O
1652,öğretmeninin,O
1652,onu,O
1652,yanlış,O
1652,anlamasını,O
1652,istemediği,O
1652,için,O
1652,çok,O
1652,çalışmaktadır,O
1652,.,O
1653,Jenny,B-PERSON
1653,Curran,I-PERSON
1653,rolünde,O
1653,Robin,B-PERSON
1653,Wright,I-PERSON
1653,:,O
1653,Forrest'ın,B-PERSON
1653,ilk,O
1653,görüşte,O
1653,aşık,O
1653,olduğu,O
1653,ve,O
1653,ömür,O
1653,boyu,O
1653,sevmekten,O
1653,vazgeçmediği,O
1653,çocukluk,O
1653,arkadaşı,O
1653,.,O
1654,Renji,B-PERSON
1654,",",O
1654,Rukia,B-PERSON
1654,Kuchiki'ye,I-PERSON
1654,karşı,O
1654,derin,O
1654,bir,O
1654,sevgi,O
1654,besler,O
1654,.,O
1655,BBC,B-ORG
1655,tarafından,O
1655,yapılan,O
1655,araştırmalar,O
1655,da,O
1655,kutup,O
1655,kurtlarının,O
1655,ördek,O
1655,yediklerini,O
1655,göstermiştir,O
1655,.,O
1656,Wilhelm,B-PERSON
1656,Kress,I-PERSON
1656,",",O
1656,havacılığın,O
1656,öncülerindendir,O
1656,ve,O
1656,bir,O
1656,hava,O
1656,taşıtı,O
1656,tasarımcısıdır,O
1656,.,O
1657,1850,B-DATE
1657,yılında,I-DATE
1657,aile,O
1657,Çaykovski'yi,B-PERSON
1657,bulunan,O
1657,İmparatorluk,B-ORG
1657,Hukuk,I-ORG
1657,Okuluna,I-ORG
1657,göndermeye,O
1657,karar,O
1657,verdi,O
1657,.,O
1658,Tarihin,O
1658,muazzam,O
1658,gösterilerinden,O
1658,biriydi,O
1658,;,O
1658,Phil,B-PERSON
1658,Collins,I-PERSON
1658,Concorde'la,O
1658,uçarak,O
1658,aynı,O
1658,gün,O
1658,hem,O
1658,hem,O
1658,Webley'de,B-ORG
1658,oldu,O
1658,.,O
1659,Andrea,B-PERSON
1659,Kay,I-PERSON
1659,"""",I-PERSON
1659,Missi,I-PERSON
1659,"""",I-PERSON
1659,Pyle,I-PERSON
1659,(,O
1659,d.,O
1659,16,B-DATE
1659,Kasım,I-DATE
1659,1972,I-DATE
1659,),O
1659,aktris,O
1659,.,O
1660,1956,B-DATE
1660,ve,O
1660,1960,B-DATE
1660,grekoromende,O
1660,gümüş,O
1660,",",O
1660,1964,B-DATE
1660,grekoromen,O
1660,ağır,O
1660,sıklette,O
1660,ve,O
1660,1968,B-DATE
1660,serbest,O
1660,ağır,O
1660,sıkletlerde,O
1660,bronz,O
1660,madalya,O
1660,kazandı,O
1660,.,O
1661,MS,B-DATE
1661,7.,I-DATE
1661,yüzyılın,I-DATE
1661,yıllarına,O
1661,kadar,O
1661,ve,O
1661,yöresinin,O
1661,zaman,O
1661,zaman,O
1661,zaman,O
1661,zaman,O
1661,da,O
1661,yönetildiği,O
1661,kayıtlar,O
1661,arasındadır,O
1661,.,O
1662,QS,B-ORG
1662,2012/13,I-ORG
1662,Dünya,I-ORG
1662,Sıralaması'na,I-ORG
1662,göre,O
1662,TUM,B-ORG
1662,",",O
1662,en,O
1662,iyi,O
1662,üniversitesi,O
1662,olmakla,O
1662,beraber,O
1662,dünya,O
1662,sıralamasında,O
1662,.,O
1662,Mühendislik,O
1662,alanlarında,O
1662,dünyanın,O
1662,en,O
1662,iyi,O
1662,mühendislik,O
1662,okuludur,O
1662,.,O
1663,Babası,O
1663,Mehmet,B-PERSON
1663,Kamil,I-PERSON
1663,Bey,I-PERSON
1663,",",O
1663,annesi,O
1663,eşrafından,O
1663,Hacı,B-PERSON
1663,İbrahim,I-PERSON
1663,Bey'in,I-PERSON
1663,kızı,O
1663,Hatice,B-PERSON
1663,Hanım'dır,I-PERSON
1663,..,O
1663,Boş,O
1663,vakitlerini,O
1663,ve,O
1663,tatillerini,O
1663,gezmeye,O
1663,ayırdı,O
1663,.,O
1664,Durumdan,O
1664,önceden,O
1664,haberdar,O
1664,olan,O
1664,Bruce,B-PERSON
1664,Wayne,I-PERSON
1664,",",O
1664,Harvey'i,B-PERSON
1664,korumaya,O
1664,alır,O
1664,.,O
1665,2000,B-DATE
1665,yılında,O
1665,karşılığı,O
1665,Troms,B-ORG
1665,I.L.,I-ORG
1665,takımından,O
1665,Trabzonspor'a,B-ORG
1665,transfer,O
1665,edilen,O
1665,Lange,B-PERSON
1665,",",O
1665,Trabzonspor'dan,B-ORG
1665,peşin,O
1665,para,O
1665,almış,O
1665,;,O
1665,ancak,O
1665,daha,O
1665,sonra,O
1665,",",O
1665,45,B-DATE
1665,gün,I-DATE
1665,içerisinde,I-DATE
1665,aylık,O
1665,ödemeleri,O
1665,yapılmadığı,O
1665,için,O
1665,serbest,O
1665,kalmıştır,O
1665,.,O
1666,Aradan,O
1666,4,B-DATE
1666,yıl,I-DATE
1666,geçmiştir,O
1666,",",O
1666,yıkılır,O
1666,",",O
1666,birleşir,O
1666,.,O
1667,Ali,B-PERSON
1667,Gültiken,I-PERSON
1667,",",O
1667,Beşiktaş,B-ORG
1667,Jimnastik,I-ORG
1667,Kulübü'nün,I-ORG
1667,unutulmaz,O
1667,forvet,O
1667,oyuncularından,O
1667,.,O
1668,Deutsche,B-ORG
1668,Bank,I-ORG
1668,",",O
1668,Société,B-ORG
1668,du,I-ORG
1668,Chemin,I-ORG
1668,de,I-ORG
1668,fer,I-ORG
1668,Ottoman,I-ORG
1668,d'Anatolie,I-ORG
1668,adında,O
1668,bir,O
1668,şirket,O
1668,kurdu,O
1668,ve,O
1668,1888'de,B-DATE
1668,Chemins,B-ORG
1668,de,I-ORG
1668,Fer,I-ORG
1668,Ottoman,I-ORG
1668,d'Anatolie,I-ORG
1668,ile,O
1668,birleştirildi,O
1668,.,O
1669,McGonagall,B-PERSON
1669,yakından,O
1669,ilgilidir,O
1669,.,O
1670,Avrupa,B-ORG
1670,Birliği,I-ORG
1670,Askerî,I-ORG
1670,Personeli,I-ORG
1670,ya,O
1670,da,O
1670,kısaca,O
1670,ABAP,B-ORG
1670,",",O
1670,Avrupa,B-ORG
1670,Birliği,I-ORG
1670,bünyesinde,O
1670,yer,O
1670,alan,O
1670,bir,O
1670,birimdir,O
1670,.,O
1671,Video,O
1671,klipte,O
1671,50,B-PERSON
1671,Cent,I-PERSON
1671,ve,O
1671,The,B-PERSON
1671,Game'in,I-PERSON
1671,çocukluları,O
1671,anlatılmaktadır,O
1671,.,O
1672,1980'lerin,B-DATE
1672,ortalarına,I-DATE
1672,doğru,O
1672,IVECO,B-ORG
1672,kamyon,O
1672,üretimine,O
1672,de,O
1672,başlayan,O
1672,fabrikada,O
1672,o,O
1672,zamana,O
1672,dek,O
1672,Zastava,B-ORG
1672,markası,O
1672,ile,O
1672,üretilen,O
1672,tüm,O
1672,araçların,O
1672,adı,O
1672,olmuştur,O
1672,.,O
1673,Büyük,O
1673,bir,O
1673,revizyondan,O
1673,sonra,O
1673,10,B-DATE
1673,Nisan,I-DATE
1673,1875de,I-DATE
1673,yeniden,O
1673,prömiyeri,O
1673,temsil,O
1673,edildi,O
1673,.,O
1674,O,O
1674,zamana,O
1674,kadar,O
1674,tek,O
1674,bir,O
1674,vezir,O
1674,varken,O
1674,",",O
1674,sonra,O
1674,bu,O
1674,seferde,O
1674,çok,O
1674,gayreti,O
1674,görülen,O
1674,Kara,B-PERSON
1674,Timurtaş,I-PERSON
1674,da,O
1674,vezir,O
1674,payesi,O
1674,verildi,O
1674,.,O
1675,en,O
1675,büyük,O
1675,başarısı,O
1675,1948,B-DATE
1675,yılındaki,O
1675,.,O
1675,Kulüp,O
1675,1981,B-DATE
1675,yılında,O
1675,de,O
1675,mücadele,O
1675,etti,O
1675,ve,O
1675,tekrar,O
1675,yükseldi,O
1675,.,O
1676,Diğer,O
1676,maç,O
1676,1976,B-DATE
1676,Finallerindeki,O
1676,ve,O
1676,yine,O
1676,Suns'ın,B-ORG
1676,oynadığı,O
1676,maçtı,O
1676,.,O
1677,25,B-DATE
1677,Temmuz,I-DATE
1677,1492,I-DATE
1677,yılında,O
1677,VIII.,B-PERSON
1677,Innocentius'un,I-PERSON
1677,ölümü,O
1677,üzerine,O
1677,papa,O
1677,olarak,O
1677,VI.,B-PERSON
1677,Alexander,I-PERSON
1677,seçilir,O
1677,.,O
1678,1966,B-DATE
1678,1972,I-DATE
1678,yılları,I-DATE
1678,arasında,I-DATE
1678,Princeton,B-ORG
1678,Üniversitesi'nde,I-ORG
1678,olarak,O
1678,çalışan,O
1678,Schwarz,B-PERSON
1678,",",O
1678,günümüzde,O
1678,Kaliforniya,B-ORG
1678,Teknoloji,I-ORG
1678,Enstitüsü,I-ORG
1678,Harold,B-ORG
1678,Brown,I-ORG
1678,Teorik,I-ORG
1678,Fizik,I-ORG
1678,Profesörlüğü,I-ORG
1678,Kürsüsü'nde,I-ORG
1678,bulunmaktadır,O
1678,.,O
1679,Bu,O
1679,galeriye,O
1679,ve,O
1679,buna,O
1679,bağlı,O
1679,Grand,B-ORG
1679,Central,I-ORG
1679,Güzel,I-ORG
1679,Sanatlar,I-ORG
